source_file,model_name,kl_divergence,excluded_artifact,timestamp
ka_validation_gemma3_latest_20260520_204952_m02.json,gemma3:latest,0.0,False,2026-05-20T20:54:00.456661
ka_validation_gemma3_latest_20260520_204952_m02.json,gemma3:latest,0.2751,False,2026-05-20T20:54:00.456661
ka_validation_gemma3_latest_20260520_204952_m02.json,gemma3:latest,0.52162,False,2026-05-20T20:54:00.456661
ka_validation_gemma3_latest_20260520_204952_m02.json,gemma3:latest,0.89806,False,2026-05-20T20:54:00.456661
ka_validation_gemma3_latest_20260520_204952_m02.json,gemma3:latest,3.09722,False,2026-05-20T20:54:00.456661
ka_validation_gemma3_latest_20260520_204952_m02.json,gemma3:latest,3.41998,False,2026-05-20T20:54:00.456661
ka_validation_gemma3_latest_20260520_204952_m02.json,gemma3:latest,3.65504,False,2026-05-20T20:54:00.456661
ka_validation_gemma3_latest_20260520_204952_m02.json,gemma3:latest,3.71113,False,2026-05-20T20:54:00.456661
ka_validation_gemma3_latest_20260520_204952_m02.json,gemma3:latest,4.39815,False,2026-05-20T20:54:00.456661
ka_validation_gemma3_latest_20260520_204952_m02.json,gemma3:latest,4.7212,False,2026-05-20T20:54:00.456661
ka_validation_gemma3_latest_20260520_204952_m02.json,gemma3:latest,5.84551,False,2026-05-20T20:54:00.456661
ka_validation_gemma3_latest_20260520_204952_m02.json,gemma3:latest,7.13667,False,2026-05-20T20:54:00.456661
ka_validation_gemma3_latest_20260521_170040_m02.json,gemma3:latest,0.0,False,2026-05-21T17:04:44.866882
ka_validation_gemma3_latest_20260521_170040_m02.json,gemma3:latest,0.0,False,2026-05-21T17:04:44.866882
ka_validation_gemma3_latest_20260521_170040_m02.json,gemma3:latest,0.0,False,2026-05-21T17:04:44.866882
ka_validation_gemma3_latest_20260521_170040_m02.json,gemma3:latest,0.0,False,2026-05-21T17:04:44.866882
ka_validation_gemma3_latest_20260521_170040_m02.json,gemma3:latest,0.18819,False,2026-05-21T17:04:44.866882
ka_validation_gemma3_latest_20260521_170040_m02.json,gemma3:latest,0.23327,False,2026-05-21T17:04:44.866882
ka_validation_gemma3_latest_20260521_170040_m02.json,gemma3:latest,1.28503,False,2026-05-21T17:04:44.866882
ka_validation_gemma3_latest_20260521_170040_m02.json,gemma3:latest,1.39415,False,2026-05-21T17:04:44.866882
ka_validation_gemma3_latest_20260521_170040_m02.json,gemma3:latest,1.98794,False,2026-05-21T17:04:44.866882
ka_validation_gemma3_latest_20260521_170040_m02.json,gemma3:latest,2.57921,False,2026-05-21T17:04:44.866882
ka_validation_gemma3_latest_20260521_170040_m02.json,gemma3:latest,2.71858,False,2026-05-21T17:04:44.866882
ka_validation_gemma3_latest_20260521_170040_m02.json,gemma3:latest,2.78234,False,2026-05-21T17:04:44.866882
ka_validation_gemma3_latest_20260521_170040_m02.json,gemma3:latest,3.16832,False,2026-05-21T17:04:44.866882
ka_validation_gemma3_latest_20260521_170040_m02.json,gemma3:latest,5.00157,False,2026-05-21T17:04:44.866882
ka_validation_gemma3_latest_20260521_170040_m02.json,gemma3:latest,5.01832,False,2026-05-21T17:04:44.866882
ka_validation_gemma3_latest_20260521_170040_m02.json,gemma3:latest,6.71689,False,2026-05-21T17:04:44.866882
ka_validation_gemma3_latest_20260521_170040_m02.json,gemma3:latest,6.94316,False,2026-05-21T17:04:44.866882
ka_validation_gemma3_latest_20260522_133010_m02.json,gemma3:latest,0.0,False,2026-05-22T13:34:06.218525
ka_validation_gemma3_latest_20260522_133010_m02.json,gemma3:latest,0.0,False,2026-05-22T13:34:06.218525
ka_validation_gemma3_latest_20260522_133010_m02.json,gemma3:latest,0.0,False,2026-05-22T13:34:06.218525
ka_validation_gemma3_latest_20260522_133010_m02.json,gemma3:latest,0.0,False,2026-05-22T13:34:06.218525
ka_validation_gemma3_latest_20260522_133010_m02.json,gemma3:latest,0.0,False,2026-05-22T13:34:06.218525
ka_validation_gemma3_latest_20260522_133010_m02.json,gemma3:latest,0.18819,False,2026-05-22T13:34:06.218525
ka_validation_gemma3_latest_20260522_133010_m02.json,gemma3:latest,0.23327,False,2026-05-22T13:34:06.218525
ka_validation_gemma3_latest_20260522_133010_m02.json,gemma3:latest,0.5647,False,2026-05-22T13:34:06.218525
